equation,reaction_type,family,process,origin,depth,state_verdict,consistency_verdict,thermochemistry_verdict,kinetics_verdict,reaction_evidence_verdict,kinetics_or_reaction_evidence_verdict,accepted_by,id
SF2+ + SF5 -> SF5+ + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_26d2626f2af2
SF2- + F -> F- + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_375898525ce8
SF2- + O -> O- + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_55d20de02e9a
SF2- + SF3 -> SF3- + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_1c127c8805b2
SF2- + SF4 -> SF4- + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_5a83f57f0478
SF2- + SF5 -> SF5- + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_8c370e7b80af
SF2- + SF6 -> SF6- + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_935e4c8eb5bb
SF3+ + Ar -> Ar+ + SF3,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_b12f86373f1a
SF3+ + F -> F+ + SF3,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_eacdd9a4b813
SF3+ + O -> O+ + SF3,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_5f160a98efe7
SF3+ + O2 -> O2+ + SF3,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_1348024809ce
SF3+ + SF2 -> SF2+ + SF3,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_8251483e7cc3
SF3+ + SF4 -> SF4+ + SF3,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_cdf44256da59
SF3+ + SF5 -> SF5+ + SF3,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_eb6bba818be7
SF3- + F -> F- + SF3,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_f0b5d7ef7a2c
SF3- + O -> O- + SF3,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_538a19efd292
SF3- + O2 -> O2- + SF3,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_a3dacaa94506
SF3- + SF2 -> SF2- + SF3,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_56e33d4dfaa7
SF3- + SF4 -> SF4- + SF3,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_ecda4894c6de
SF3- + SF5 -> SF5- + SF3,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_47428989d44c
SF3- + SF6 -> SF6- + SF3,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_a9c82e841048
SF4+ + SF2 -> SF2+ + SF4,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_269ae30cde63
SF4+ + SF3 -> SF3+ + SF4,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_e640ef141e7c
SF4- + SF2 -> SF2- + SF4,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_6a3e704f486b
SF4- + SF3 -> SF3- + SF4,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_f5886ed92460
SF5+ + SF2 -> SF2+ + SF5,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_c9a6812d17fa
SF5+ + SF3 -> SF3+ + SF5,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_470d29de55cd
SF5- + SF2 -> SF2- + SF5,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_57df62ccf1b2
SF5- + SF3 -> SF3- + SF5,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_746cb3376d53
SF6- + SF2 -> SF2- + SF6,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_c86e1be60744
SF6- + SF3 -> SF3- + SF6,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_7a0649250f54
Ar+ + SF2 -> Ar+ + F + SF,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_ac9bd6597ca6
Ar+ + SF2 -> Ar+ + S + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_c5d63767d3cf
Ar+ + SF3 -> Ar+ + F + SF2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_4810b185fd59
Ar+ + SF3 -> Ar+ + SF + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_c0664c2616fe
F+ + SF2 -> F+ + F + SF,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_5f2df9da3f00
F+ + SF2 -> F+ + S + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_5af0308dc2fa
F+ + SF3 -> F+ + F + SF2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_7f1a3d16a497
F+ + SF3 -> F+ + SF + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_9c4e15c8be3f
F- + SF2 -> F- + F + SF,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_8a3569594eab
F- + SF2 -> F- + S + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_15b149d1f1b6
F- + SF3 -> F- + F + SF2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_3c8477f817d1
F- + SF3 -> F- + SF + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_5d14884b74ad
O+ + SF2 -> O+ + S + F2,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_1fb97df09d4e
O- + SF2 -> O- + F + SF,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_00241977b6b0
